bugName	pval	p1M	p6M	p1Y	s1M	s6M	s1Y	Adjustedpval	Adjustedp1M	Adjustedp6M	Adjustedp1Y
FAO-PWY: fatty acid &beta;-oxidation I	0.0014573431060565	0.0183644653144795	0.000668914240340877	0.00371439704567234	8.21940643750806	13.595574437786	13.3733717122792	0.00268235615172717	0.0271196173830104	0.00175762983151637	0.00901391894523032
GLUCOSE1PMETAB-PWY: glucose and glucose-1-phosphate degradation	0.001489325747424	0.000194062011131366	0.0128138879759381	0.0442506877867599	35.7215127729931	26.0711652856966	24.3060938194581	0.00272804379696415	0.000462110164006566	0.0228135108356655	0.0723994749922205
PWY-6892: thiazole biosynthesis I (E. coli)	0.00170742363326837	0.000362734355488752	0.00747518794630574	0.0287588699464295	45.7101503881164	37.5996688761696	35.3213280393797	0.00311257609701076	0.000798854274226674	0.0147420192415582	0.0514419222985429
P162-PWY: L-glutamate degradation V (via hydroxyglutarate)	0.00195442416716785	0.0450306902210245	0.00683943033206015	0.000510502980474545	4.86868666438762	7.49639852482821	11.4243467690467	0.00354588384614738	0.0610558468833108	0.0136430521283504	0.00164831894543052
PWY-5005: biotin biosynthesis II	0.00202670548662043	0.0300132599029133	0.00359366496218019	0.00108789862465246	7.24476101103414	10.9676648828234	14.3277229901752	0.00362744340324688	0.0425094870743865	0.00782392200337515	0.00309320429845215
PWY-5180: toluene degradation I (aerobic) (via o-cresol)	0.00202794080024038	0.000181371592266365	0.037991231150806	0.0615073427252015	11.0386936882072	6.64670401474686	6.94114194209427	0.00362744340324688	0.000434607400336383	0.0589703921938972	0.0944931353963781
PWY-5182: toluene degradation II (aerobic) (via 4-methylcatechol)	0.00202794080024038	0.000181371592266365	0.037991231150806	0.0615073427252015	11.0386936882072	6.64670401474686	6.94114194209427	0.00362744340324688	0.000434607400336383	0.0589703921938972	0.0944931353963781
PWY-7383: anaerobic energy metabolism (invertebrates, cytosol)	0.00219021409619047	0.222033909635796	0.000170867188730038	0.104275691923205	11.7341634936243	42.6045468166607	20.7675693574944	0.00389939986284378	0.257911340156214	0.000531291451565779	0.148290857796828
PWY-7328: superpathway of UDP-glucose-derived O-antigen building blocks biosynthesis	0.00249576884381075	0.00103417241947804	0.00395089802586079	0.0261686274472537	10.8490773956201	10.5943392154081	9.39488717276902	0.00442273455577626	0.00207378785169017	0.00845669745984809	0.047704531375137
PWY-5104: L-isoleucine biosynthesis IV	0.00255169279844358	0.00041599891378736	0.00984207582211415	0.0726356217024891	-67.5150608490218	-53.9664849277914	-42.8761520946951	0.00450090257503243	0.000905689063731338	0.0182425422315591	0.108953432553734
PWY-6595: superpathway of guanosine nucleotides degradation (plants)	0.00259954858977252	0.000892037979863657	0.00320418398280767	0.0709978923725962	-14.0726476561361	-13.9298169707202	-9.76847512233133	0.00456418439033792	0.00184710038221768	0.00718114174970425	0.10691777467968
ARGININE-SYN4-PWY: L-ornithine de novo  biosynthesis	0.00271178410560702	0.116098882010312	0.034642716260018	0.000293792420865501	18.6330170828804	28.4258700808521	58.4562397490722	0.00473940249649667	0.143151048692326	0.0543163575928677	0.00101759011227051
UNINTEGRATED	0.00300006947874654	0.000290244284635348	0.449144389775433	0.139697607041418	46650.2129353858	10588.1302738717	24279.3598535261	0.0051996048038317	0.000662174086503398	0.501829948693372	0.192843435807174
PWY-5692: allantoin degradation to glyoxylate II	0.00301604373135644	0.0282272689825084	0.00782340447338036	0.00100798420889686	1.49776661544482	2.06294638186154	3.01349210279748	0.0051996048038317	0.0402793613570625	0.0151305436769437	0.00288753371120078
URDEGR-PWY: superpathway of allantoin degradation in plants	0.00301604373135644	0.0282272689825084	0.00782340447338036	0.00100798420889686	1.49776661544482	2.06294638186154	3.01349210279748	0.0051996048038317	0.0402793613570625	0.0151305436769437	0.00288753371120078
PWY-5659: GDP-mannose biosynthesis	0.00307220166597122	0.000258954763861596	0.19279318325512	0.514776840579549	-42.2511231475402	-16.2949022100985	-9.44593582543751	0.00527256231862628	0.000597950091098594	0.237715866732041	0.581988060121092
PWY66-400: glycolysis VI (metazoan)	0.00317312264141578	0.000236836205511318	0.0744915955374273	0.225494744538981	72.3487872125875	37.7484523926287	29.4143484045191	0.00542134406448167	0.000553586468097007	0.107099237357584	0.29322012856434
KDO-NAGLIPASYN-PWY: superpathway of (Kdo)2-lipid A biosynthesis	0.00318951082144125	0.000308038877247502	0.0781788973866497	0.0454886039720227	13.9450545910626	7.38131239385272	9.75600003453103	0.00542501617396928	0.000694454510244368	0.10951818171567	0.0734371106497485
PWY-5913: TCA cycle VI (obligate autotrophs)	0.00326940162250633	0.00024282896532293	0.112311548319187	0.323384179194377	23.6920771689695	11.0773436423948	7.95498645129006	0.00553618674744405	0.000564133145049001	0.151203886606396	0.392386535901457
FERMENTATION-PWY: mixed acid fermentation	0.00351836761276858	0.00131626040616261	0.00550083441680172	0.0266823584869219	19.6885583673328	19.0438191851217	17.5951315553167	0.00593140734718951	0.00252007645601987	0.0112075824213981	0.0484094218262726
ALLANTOINDEG-PWY: superpathway of allantoin degradation in yeast	0.0037379027689004	0.177423079417022	0.0976652095409371	0.000308771359009054	0.843775261273165	1.15872457372002	3.01653802896525	0.0062737487002249	0.209932277198402	0.133850520989558	0.00105037399805758
ECASYN-PWY: enterobacterial common antigen biosynthesis	0.0040387906335505	0.000349114177244716	0.082865850024192	0.0755561854207655	15.7473317840367	8.28931969332756	9.86640154583089	0.00674903171659097	0.000773908210747431	0.115225871748968	0.112448854083249
PWY-5910: superpathway of geranylgeranyldiphosphate biosynthesis I (via mevalonate)	0.00408597869063676	0.00782607149000516	0.00320252374726784	0.00823755090697887	3.89869805700175	4.8795004623611	5.06394437020933	0.00679806934992404	0.0130206691602269	0.00718114174970425	0.017244543382192
PWY-6859: all-trans-farnesol biosynthesis	0.00411046735657594	0.000349375885166819	0.0708935952306458	0.0832419617968975	18.6552050679919	10.3208755147636	11.5514533231099	0.00680907853415406	0.000773908210747431	0.102312347662409	0.121514128140299
PWY-7237: myo-, chiro- and scillo-inositol degradation	0.00442989361185786	0.000921516622773635	0.0773865818306181	0.012558530158709	-53.3381651811952	-31.0046767250237	-51.3226426063203	0.00730644790527206	0.0018978261258203	0.10946680094902	0.0250513088506185
PWY-6629: superpathway of L-tryptophan biosynthesis	0.00476292363266551	0.00195403349362734	0.0121742294571336	0.0147496543342941	31.5803510875114	28.2058420392707	31.6971199101305	0.00780592860597822	0.00363164273693667	0.021776438606422	0.0286715219457451
PRPP-PWY: superpathway of histidine, purine, and pyrimidine biosynthesis	0.00477370437058511	0.0301302801600629	0.00350529347118801	0.00388318017528363	15.5262844736575	23.9390114169171	27.666125878472	0.00780592860597822	0.0425171731147554	0.00771975036140249	0.00912715059596952
METHGLYUT-PWY: superpathway of methylglyoxal degradation	0.0049001215911757	0.000429569232064853	0.051442414002462	0.20212946227713	12.6027685559039	7.62229885361296	5.77260255529086	0.00797840310358095	0.000929919758049482	0.0774686155531147	0.266475173451857
PWY-7315: dTDP-N-acetylthomosamine biosynthesis	0.0049419137337442	0.000436537657970044	0.0842626989966018	0.0820258292161833	32.2980051090393	17.2504378807988	20.1973615163615	0.00801220907470868	0.000939665806138907	0.11674213933711	0.120199388197561
PWY-6126: superpathway of adenosine nucleotides de novo biosynthesis II	0.00513141707632436	0.0484893949506898	0.00243014478527247	0.630345559508592	30.7408051793411	54.010975082107	-9.70523008060507	0.00828419451728636	0.0652807755343209	0.00557762146499283	0.686176166207925
PWY-2723: trehalose degradation V	0.00565893501137471	0.000643648744743306	0.0315863642701692	0.104309579762598	15.0666195361939	10.4025485640835	9.07735256144747	0.00909727527145048	0.00136238984304	0.0499352895723421	0.148290857796828
FUCCAT-PWY: fucose degradation	0.00605307398664823	0.000935857909165294	0.0169218558152204	0.107780613964288	27.5030629178182	21.936938550341	17.0303035755679	0.00969000499543267	0.00191699926554826	0.0289113321327308	0.15265581383046
PWY-6123: inosine-5'-phosphate biosynthesis I	0.00724640466224957	0.00954097825271858	0.00365450467542873	0.0210763939783665	-49.790452683265	-63.1824707841921	-57.8648833509683	0.0115262831717473	0.0154685647416416	0.00791117205305879	0.0397530005235526
PWY-5030: L-histidine degradation III	0.00726065081684868	0.0418730810669492	0.0223121302337922	0.00166654088375934	8.68882127852197	11.0352831843853	17.98120575248	0.0115262831717473	0.0571815193064791	0.036484642141952	0.00445390017181233
HOMOSER-METSYN-PWY: L-methionine biosynthesis I	0.00795907800372264	0.0245208859157712	0.00331595372040789	0.0129033436544379	-29.8878776743656	-44.5237115180566	-43.6579699999868	0.0125826087942669	0.0355226522201857	0.00734522306671747	0.0256050725642752
GLYCOL-GLYOXDEG-PWY: superpathway of glycol metabolism and degradation	0.00804036858613144	0.000665379459378757	0.139225717189426	0.145263575553364	17.3365073360947	8.20219505813667	9.39397490147307	0.0126270282839389	0.00140060538134423	0.182285217351104	0.199084252826732
PWY-5179: toluene degradation V (aerobic) (via toluene-cis-diol)	0.00805345898424448	0.00143339134007378	0.0170512343163091	0.311962155882829	0.124759093448048	0.103213193784424	0.0501073259525243	0.0126270282839389	0.00270357475528768	0.0290023226540793	0.381060397423608
PWY-5417: catechol degradation III (ortho-cleavage pathway)	0.0081303532016459	0.859428929430269	0.141360576934194	0.00141967011399261	0.0632858768452016	0.588978265056672	1.51348354895581	0.0126435288564371	0.893878595839925	0.183816995945147	0.00383612988249068
PWY-5431: aromatic compounds degradation via &beta;-ketoadipate	0.0081303532016459	0.859428929430269	0.141360576934194	0.00141967011399261	0.0632858768452016	0.588978265056672	1.51348354895581	0.0126435288564371	0.893878595839925	0.183816995945147	0.00383612988249068
UNMAPPED	0.00884437197404453	0.00103083881034451	0.567357987467324	0.182382119759845	-43926.5767768583	-8375.33648018241	-22932.6442339597	0.0136088910559053	0.00207378785169017	0.612360887323089	0.243816096942109
PWY-5347: superpathway of L-methionine biosynthesis (transsulfuration)	0.00885186128762894	0.0162271406429539	0.00468421247586978	0.0138091661636358	-33.3926091448773	-44.7097124039714	-45.2083586197095	0.0136088910559053	0.0248294802609053	0.00969937474623035	0.0269809861966422
PWY0-1338: polymyxin resistance	0.00885828079229534	0.000883076686810346	0.0553598425067844	0.168871054967906	9.94254459305453	6.26723529304432	5.19695114445777	0.0136088910559053	0.00183853670860515	0.0827141176277837	0.227349370822516
PWY-7115: C4 photosynthetic carbon assimilation cycle, NAD-ME type	0.0091862292821947	0.00118934098071558	0.103105867464834	0.738895453040109	11.177947487466	6.13702806403036	1.44510010604037	0.0140560375763702	0.00232378930078274	0.140800485677784	0.775534896992511
P164-PWY: purine nucleobases degradation I (anaerobic)	0.0109947971083013	0.031269956674664	0.179835776737246	0.00167167381776683	6.13136871039683	4.293719070605	12.0850799933752	0.0167560707930512	0.0438009319597316	0.225386285976615	0.00445390017181233
CITRULBIO-PWY: L-citrulline biosynthesis	0.0112378778495763	0.00860416658776743	0.230779541953428	0.00488935067915953	15.1853145650304	7.59461633224078	21.0688368514782	0.017058292672066	0.0141301184049112	0.276500017246089	0.010957897698587
PWY-7409: phospholipid remodeling (phosphatidylethanolamine, yeast)	0.0113040122587886	0.000986073147906373	0.115365557158534	0.268726039101607	20.4004049479322	10.6103052151147	8.60492400736665	0.0170905899626923	0.00200905812487876	0.153686284186719	0.343572553348028
HSERMETANA-PWY: L-methionine biosynthesis III	0.0123340272308505	0.0162207369040159	0.225266578432162	0.962274742733883	-29.1461477468461	16.1534060162375	-0.724554027321803	0.0185523161287376	0.0248294802609053	0.272465290103662	0.975070949419174
AST-PWY: L-arginine degradation II (AST pathway)	0.0123682107524917	0.0010798500229626	0.185860547093547	0.17182399011819	21.1721478377176	9.27160987769279	11.0623128490043	0.0185523161287376	0.00215404638088351	0.232173339156201	0.230510352940247
PWY-5384: sucrose degradation IV (sucrose phosphorylase)	0.0126409895628815	0.00115764230152524	0.120662003072479	0.359350089264018	17.1521965657115	8.94338531514989	6.10464206793804	0.0188871255821877	0.00227351400454183	0.159073436576521	0.433267038005035
PWY-5088: L-glutamate degradation VIII (to propanoate)	0.0126911026170099	0.0181532536506801	0.00844031202500989	0.0158734640617734	3.58344950094111	4.47962571316748	4.73289051664736	0.0188879300667218	0.0270171470348013	0.0160787944076438	0.0306994406473891
PWY1F-823: leucopelargonidin and leucocyanidin biosynthesis	0.0128968723007081	0.00128247558093707	0.168573650727931	0.550018191389681	0.123073953637143	0.0569370967749589	0.0283601618247708	0.0191194877298436	0.00247886616005755	0.214804551596461	0.616343914469025
PWY-5695: urate biosynthesis/inosine 5'-phosphate degradation	0.0129935394416767	0.042722656967349	0.78484914072201	0.00353447315016802	34.2923188155242	5.11342180007683	65.2115249825742	0.0191881338266621	0.0581333296591428	0.806004104083789	0.00880153117786939
PWY0-1479: tRNA processing	0.0130829730763657	0.00328795361261385	0.104855350456105	0.0186504164076832	12.0738848776652	7.28000927716564	12.3146678891027	0.0192456090428392	0.00585378657199008	0.142678173299199	0.0355290432566366
PWY-6396: superpathway of 2,3-butanediol biosynthesis	0.0142710837473108	0.00128822965798266	0.18853688694628	0.409762596407352	0.468047409940752	0.206777617623016	0.148950284600948	0.0209126265681746	0.00247886616005755	0.234746908256643	0.487873591347504
PWY-3781: aerobic respiration I (cytochrome c)	0.0146475324384155	0.106611669383426	0.00741454511823588	0.0104351648306436	4.34601868758004	8.13275327153498	8.95043484060073	0.0213820301112503	0.134056257541535	0.0147132379689993	0.0213752569918022
PWY-4984: urea cycle	0.0158704398476759	0.00848829638319702	0.290591206914529	0.00907278441924843	13.9986649005541	6.153887789628	17.8948912194353	0.0230787693968111	0.0140001771515068	0.339617330780477	0.0188892396925336
DAPLYSINESYN-PWY: L-lysine biosynthesis I	0.0172946308064996	0.00748705042990816	0.236277042808805	0.0111848507378174	26.8819027115392	13.130554991261	33.2632701753137	0.0250541990010508	0.0125112553236623	0.281317354094234	0.0225472387889334
PWY-6545: pyrimidine deoxyribonucleotides de novo biosynthesis III	0.0176444117400217	0.0752877367161113	0.00230274422185548	0.0939200467679664	15.40531399062	30.3045674276005	19.0187801285515	0.0254640942157132	0.0978997532042267	0.0053496679788228	0.134524578265395
GLUTORN-PWY: L-ornithine biosynthesis	0.0179452009885661	0.0413921834335752	0.0775748983103289	0.00358239449317808	49.919485389248	48.1954619211551	93.913318496346	0.0258004587797875	0.0567564134189871	0.10946680094902	0.00886293702533019
PWY-7229: superpathway of adenosine nucleotides de novo biosynthesis I	0.0187618664161902	0.178813821264354	0.0171980870274868	0.286021174282387	22.3458637344181	45.1645222178618	-23.2556102324147	0.0268731996412348	0.210922804649284	0.0290303162756266	0.359650387463992
PWY-5136: fatty acid &beta;-oxidation II (peroxisome)	0.0188522439387258	0.0657212118609923	0.00415460127362429	0.0386741921443271	5.58045271528611	9.90875877105053	8.21346692059769	0.0269015166316648	0.0869436865244377	0.00875488592658477	0.0646266105569677
ARGSYNBSUB-PWY: L-arginine biosynthesis II (acetyl cycle)	0.0199407965449037	0.0228372722977267	0.0541621448629448	0.006992116848132	66.6373773162245	62.9664531608361	103.756879348931	0.0283486697149563	0.0333371676070263	0.0812432172944173	0.0147182128129187
PWY0-1586: peptidoglycan maturation (meso-diaminopimelate containing)	0.0232988948753907	0.0395496953976088	0.00368152491580416	0.302952063414785	54.8965683434783	87.910067177908	35.3708655865405	0.032999549990795	0.054994284476237	0.00792463837808693	0.372337858583977
PWY-5705: allantoin degradation to glyoxylate III	0.023538847325681	0.00242685366349055	0.342933428887328	0.512725372549565	20.7376580199202	7.03929093797125	5.60752301507604	0.0332159290040165	0.00446681761251158	0.395932231533551	0.581393949230311
PENTOSE-P-PWY: pentose phosphate pathway	0.0247332845876596	0.00494763700240197	0.0575301368553285	0.0599035221154905	22.6230082058984	16.8129867284296	19.256335786457	0.0347726251951966	0.00852963664215001	0.0856210239917193	0.0927774062032597
PWY-6165: chorismate biosynthesis II (archaea)	0.0259007307021627	0.416877289502818	0.00638242191716113	0.0429235712505106	0.855092097174131	3.31124333658572	2.83897270484066	0.0362800676379558	0.461715835176086	0.0128661521187216	0.0707960201144785
PWY-6823: molybdenum cofactor biosynthesis	0.0271224503733356	0.00277503511604889	0.189937333477267	0.446954095119099	14.6446840103672	6.99511165399052	4.67916990836231	0.0377145860021209	0.0050347065676887	0.235547886388017	0.522360460860051
PWY-6124: inosine-5'-phosphate biosynthesis II	0.0271228256288218	0.0268202023676631	0.0102561315053075	0.0487084434987631	-41.3331980928427	-54.0763637496862	-47.8889759237381	0.0377145860021209	0.0387064284169684	0.0187864716515488	0.0773246540542865
PANTO-PWY: phosphopantothenate biosynthesis I	0.0306092355916959	0.0112343045673067	0.808530713769901	0.563736982587975	-51.6749759934226	-5.4414770296631	15.1110989072171	0.0424077045834042	0.0177604565981073	0.823663641567733	0.628022778848007
ORNDEG-PWY: superpathway of ornithine degradation	0.0355561291486732	0.00694703795411743	0.0380753713377919	0.207157006570727	6.08517617091155	5.19155510496288	3.63796052262668	0.0490829174117554	0.0116600064340033	0.0589703921938972	0.271226183860642
PWY-7392: taxadiene biosynthesis (engineered)	0.0382807909773933	0.357748844293477	0.0167905843014131	0.0240707380770954	3.20131547506359	9.48228144297871	10.3810235794821	0.0526533623190861	0.402071709958156	0.0288162730578305	0.0443041121129147
PWY-922: mevalonate pathway I	0.0389449902718877	0.00573937878110629	0.0964483451694067	0.567786271560379	9.76235664022444	6.50917253823508	2.58728513004686	0.0533742492575151	0.00985001493514187	0.132659998229401	0.630689706893598
PWY-5973: cis-vaccenate biosynthesis	0.0391923154024896	0.0304410573250347	0.0247279288491591	0.0329984048526575	35.6253587016391	41.7615595111522	46.2249958791475	0.0535206887754427	0.0427972060547536	0.0402621405620924	0.0561265494825054
PWY-6305: putrescine biosynthesis IV	0.0395436188762661	0.0105718673421175	0.0271571680881954	0.164872981752766	-21.6308636507394	-20.9886001974942	-15.2656800859352	0.0538075671137764	0.0169952804107458	0.0438427162779765	0.222753922155333
PWY-7211: superpathway of pyrimidine deoxyribonucleotides de novo biosynthesis	0.039798120371485	0.723510164382948	0.0115830575561682	0.0781561763537715	3.75267401832315	30.6521265982185	24.6185500871115	0.0539611525321558	0.765714923971953	0.020915378809953	0.115416679034058
RHAMCAT-PWY: L-rhamnose degradation I	0.0406732417495249	0.507963813380517	0.00493279865394629	0.313049617830943	-6.93279335602865	-34.0164849154707	-13.9442082694969	0.0549521457679751	0.55137952392586	0.0101042811137287	0.381060397423608
PYRIDNUCSYN-PWY: NAD biosynthesis I (from aspartate)	0.042958296419205	0.00491720963837174	0.442532320835085	0.296757921059181	-41.2893535035759	-12.3412248602285	-19.5083600583386	0.0578343142604845	0.00851571305554379	0.495896512465198	0.368289146330775
PWY-6700: queuosine biosynthesis	0.0457601424418934	0.111646686814206	0.0120697062339354	0.0473023593590595	30.9116139437089	55.57809910395	50.8265791975831	0.0613894868674697	0.139011070837296	0.0216913116751387	0.0757235248563095
PWY-5690: TCA cycle II (plants and fungi)	0.0460710215700846	0.0110644098627096	0.0644898397832251	0.0762441433914735	29.2999447731372	23.5154174277865	26.0261813625416	0.0615896814673762	0.0176382433376249	0.0934244447049763	0.113031200903313
COA-PWY: coenzyme A biosynthesis I	0.0473538281362171	0.0151236188431351	0.364688763035866	0.0332658555483712	-47.326869386337	-19.5551827441491	-54.1588047655169	0.0630832465730725	0.0235187705274876	0.418513309387545	0.0561265494825054
ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)	0.0484000735290696	0.0112292716438575	0.0433540932697756	0.491308086348038	-45.658499286275	-40.5203377949604	-15.8725139396255	0.0642523624201238	0.0177604565981073	0.066071638143138	0.567237517874553
PWY-6606: guanosine nucleotides degradation II	0.0501897840482088	0.0138172617680179	0.0297634341940337	0.30070937852029	-11.1932722107576	-11.1133672457472	-6.11202004094295	0.0663969018137763	0.021575314482028	0.0472494517830284	0.371981406546203
PWY-5138: unsaturated, even numbered fatty acid &beta;-oxidation	0.0551455430244743	0.0163308741732348	0.0625689444094978	0.0682788851939173	3.99089553618	3.42679417990551	3.87958673321763	0.0727005255789782	0.0248882522400099	0.0909876634351857	0.103231171662232
POLYAMINSYN3-PWY: superpathway of polyamine biosynthesis II	0.0600433814541139	0.13654227423607	0.877752493781643	0.0215904293140548	3.02739384623995	-0.353558844903682	6.28838366835108	0.078884580462129	0.16620641049183	0.889424734390441	0.0405219387618467
PWY0-162: superpathway of pyrimidine ribonucleotides de novo biosynthesis	0.0626232158755538	0.885243403033543	0.0158771147851099	0.854581215864673	-2.38363869039907	45.8033799303212	3.9918826102644	0.0819912207855188	0.914031806384227	0.027668485401978	0.875256567861399
PWY-7527: L-methionine salvage cycle III	0.067477061215981	0.00910839697532711	0.587790300705842	0.512353244157779	1.65032760456564	0.373473739135153	0.520658817410137	0.0880436997372902	0.014842568798034	0.629067709463275	0.581393949230311
POLYAMSYN-PWY: superpathway of polyamine biosynthesis I	0.0714965322625792	0.0405220543728685	0.0194551383129449	0.271827330799552	-17.011045745227	-21.9539455954642	-11.8827952051524	0.0929698934882003	0.0561414644220469	0.032510560075579	0.346375294430198
PWY1G-0: mycothiol biosynthesis	0.0742338315667318	0.0114815246684487	0.209027177126504	0.138329833079502	0.421477341963998	0.229529946248073	0.313112240915202	0.0962009858058667	0.0180762847052849	0.255254341298711	0.191649696011964
PWY-7389: superpathway of anaerobic energy metabolism (invertebrates)	0.0765384997698092	0.0154032237157626	0.0771538559003395	0.525121013123085	2.16503780681721	1.74215780298457	0.716765590091426	0.0988514183467705	0.0238562123402665	0.10946680094902	0.590404624977124
PANTOSYN-PWY: pantothenate and coenzyme A biosynthesis I	0.0836809930489413	0.0203113521852373	0.976314003168037	0.292840175674203	-38.5312584818929	0.545642033692066	-22.6164320748885	0.107403444074208	0.0297639430099054	0.978883250544795	0.364614728535527
PWY-7199: pyrimidine deoxyribonucleosides salvage	0.08372394459328	0.194745664435703	0.0157131098404105	0.109084367255485	-11.4986210193066	-24.5406780494759	-18.8328436009187	0.107403444074208	0.22785517126471	0.0276487121875734	0.15393016268274
PWY-5656: mannosylglycerate biosynthesis I	0.0845666958583151	0.0560588940267332	0.0216006182825347	0.501244795102282	2.67308125885786	3.60058531831274	1.20006433712286	0.108120507120866	0.074419646774165	0.035473429162266	0.576961531522567
PWY-7384: anaerobic energy metabolism (invertebrates, mitochondrial)	0.086199657820405	0.017357009710543	0.0910750410498045	0.585655945574633	1.41782221639946	1.10998731648155	0.409760365089434	0.109839697757774	0.0262032022735766	0.125723154492665	0.644898599028714
PWY0-1533: methylphosphonate degradation I	0.0890066891810842	0.0128258455240456	0.504491818534556	0.685730499707982	32.0212013393098	9.37393524299573	6.5464985320875	0.113038495259977	0.0201096590315282	0.553923293549469	0.737705057314841
PWY-6936: seleno-amino acid biosynthesis	0.0900787952703056	0.340679790904141	0.0260807249040779	0.654759032541371	21.7007067614433	57.3926626247024	-13.1762272656687	0.11402000331557	0.386306548614517	0.0422840688870369	0.708702248290519
PWY-5004: superpathway of L-citrulline metabolism	0.0945395170072812	0.131947498058406	0.0422269629420567	0.0469332147004365	0.537676195947985	0.816466284645377	0.926601872148264	0.119104829385807	0.1611281947444	0.0646123408872434	0.0754495983158915
PWY-7208: superpathway of pyrimidine nucleobases salvage	0.0947211635272955	0.409265961248771	0.0206803967124256	0.812094620259714	18.0090739183007	57.2680251677969	-6.70609695634487	0.119104829385807	0.455936641040298	0.0341092257464681	0.836237973835003
PWY-7539: 6-hydroxymethyl-dihydropterin diphosphate biosynthesis III (Chlamydia)	0.0955655726730735	0.142883319821832	0.190416664061704	0.017412077673787	8.39565351979199	8.39677012423955	17.9393599613999	0.119771326277767	0.172273876114298	0.235547886388017	0.0335050585541053
PWY-7196: superpathway of pyrimidine ribonucleosides salvage	0.0983720839410398	0.0174487220085259	0.821490673727512	0.418357828999033	-26.5947664548345	-2.78678726584041	-11.6599450489863	0.12288447207061	0.0262032022735766	0.834634524507153	0.495013456051651
7ALPHADEHYDROX-PWY: cholate degradation (bacteria, anaerobic)	0.102682758908787	0.0166184291135798	0.312065084592216	0.794393478297316	1.02615869496176	0.482154645346548	0.144808904241346	0.127850101778587	0.0252255836345575	0.362490235456202	0.820227412550887
PWY-6590: superpathway of Clostridium acetobutylicum acidogenic fermentation	0.112144028596738	0.109967485467409	0.659512250832641	0.0281756426763832	3.0681742661314	0.944669464658571	5.56547007213138	0.138924731571836	0.137369219551092	0.690313647162737	0.0506364144325567
ASPASN-PWY: superpathway of L-aspartate and L-asparagine biosynthesis	0.112306607149935	0.47649000767717	0.0157474292511901	0.399616189861578	-9.7707216791317	-38.0972275060622	-15.2824622754386	0.138924731571836	0.521674404956901	0.0276487121875734	0.477284540242198
1CMET2-PWY: N10-formyl-tetrahydrofolate biosynthesis	0.115609242463681	0.820480517814741	0.0772638754317151	0.055799483639585	3.78277595767263	33.565502908007	42.5040870140852	0.142326408975418	0.861165502169191	0.10946680094902	0.0874880792867567
PWY-6531: mannitol cycle	0.115803639848765	0.164521325398247	0.10787158328021	0.0292745418826686	3.25832338144892	4.22706806969447	6.69685197125917	0.142326408975418	0.195272975005397	0.145741394431773	0.0521196283051249
PWY-4361: S-methyl-5-thio-&alpha;-D-ribose 1-phosphate degradation	0.117705990703022	0.0186810469181706	0.366319608539351	0.775427841256887	2.18163321119252	0.917735786324204	0.333379379257688	0.14419930050756	0.027480613420166	0.419122434995473	0.805008194874316
CENTFERM-PWY: pyruvate fermentation to butanoate	0.120716665127699	0.113938224266892	0.677676722363594	0.0312032191536982	2.46557052422714	0.724213148267876	4.43753071661959	0.147413619915555	0.140943063135344	0.707383099234327	0.0550390115627732
ARG+POLYAMINE-SYN: superpathway of arginine and polyamine biosynthesis	0.133698835458219	0.325423200823637	0.607443376741205	0.0588099524205711	6.06979522885253	-3.59444263611505	15.6446132655577	0.162729956017941	0.370108177653151	0.645688024244509	0.0914554770295412
P124-PWY: Bifidobacterium shunt	0.134113402072529	0.0272368614734899	0.117573387553835	0.243173542936911	-1.91154557860383	-1.5167660854791	-1.31594758491354	0.162729956017941	0.0391594121562251	0.156081744453	0.31406481308123
PWY-5121: superpathway of geranylgeranyl diphosphate biosynthesis II (via MEP)	0.13741256180343	0.107700510561814	0.0781862084689296	0.0587190315849384	11.983776254247	14.8549821330579	18.6600825309189	0.166203765228911	0.134979916197537	0.10951818171567	0.0914554770295412
PWY-7282: 4-amino-2-methyl-5-phosphomethylpyrimidine biosynthesis (yeast)	0.139320455085603	0.660627423385677	0.171030639301378	0.0318331089646183	6.3220554539996	22.3273626414093	41.1943350383845	0.167978143631692	0.707041431069612	0.217208911912751	0.0555445863794735
AEROBACTINSYN-PWY: aerobactin biosynthesis	0.142977842185317	0.0244049491839553	0.608404201322254	0.760899707418617	11.4108922508639	2.85043151930376	1.95541295933414	0.171844031143867	0.0354896398438434	0.645688024244509	0.796436232215641
DENOVOPURINE2-PWY: superpathway of purine nucleotides de novo biosynthesis II	0.147889934760731	0.0690342033719738	0.0496979731323501	0.609503369811393	18.0764992849354	21.843163169518	6.51492878993696	0.177188884100121	0.0906966602921449	0.0754379592168342	0.669224161089743
PWY-6612: superpathway of tetrahydrofolate biosynthesis	0.152180077712402	0.0288241122562821	0.206376408356619	0.19468793333567	12.7501177303648	8.20217087610155	9.80625762259788	0.181757396891615	0.0409775625732966	0.253643263173781	0.257555911808647
FOLSYN-PWY: superpathway of tetrahydrofolate biosynthesis and salvage	0.163183089519565	0.0454167718802264	0.159987457667983	0.123511584833095	13.5998437955894	10.6742535239527	13.6497533513012	0.194289865959232	0.0613609577530718	0.205236435594281	0.172373310701133
TEICHOICACID-PWY: teichoic acid (poly-glycerol) biosynthesis	0.16786915090129	0.0544821961320025	0.700502024318208	0.114359566090383	0.302761630930931	0.0669718272560722	0.321192721338922	0.198855453341053	0.0725794291129124	0.728257366460369	0.16077857815659
