bugName	pval	p1M	p6M	p1Y	s1M	s6M	s1Y	Adjustedpval	Adjustedp1M	Adjustedp6M	Adjustedp1Y
Frankia sp. EAN1pec	0.0167960437937864	0.00229651701308238	0.357465950194015	0.841618710932882	-0.216046435162723	-0.0719468964039986	-0.0182358058983461	0.0374051812060524	0.00649829258516645	0.559504430118084	0.925843451145864
Swingsia sp. F3b2	0.0168651975049114	0.0286970227113759	0.888532150862025	0.154207836648209	-0.182891323999863	0.0130668378503965	0.156344230838893	0.0375463121689732	0.0504216627401719	0.939206202635715	0.344962346260238
Marinobacterium aestuarii	0.0169042360468981	0.00343169545385744	0.0527898226507577	0.0407686761511263	-0.177696947698066	-0.130251204859082	-0.160522069073005	0.0376203251845634	0.00888928212100129	0.154524749506885	0.139343043644955
Geobacillus thermocatenulatus	0.0169188345649158	0.00167628599250206	0.182165139459073	0.124903145118775	-0.270138465854973	-0.126028872035016	-0.169476266892886	0.0376399149244822	0.00506080950037581	0.360884812583045	0.299387674474558
Unclassified Romboutsia Genus	0.0169475684360647	0.00662566752412828	0.0673686212551083	0.0143856350272828	-0.399235884548057	-0.298721882944247	-0.469645920219597	0.0376835782371345	0.0150919273594139	0.182592581982752	0.0661304943911691
Stanieria cyanosphaera	0.0169500665276671	0.0306761111411633	0.00552466916346541	0.0314069045061367	-0.142223540247718	-0.207481553868604	-0.185727105949617	0.0376835782371345	0.0533790637059792	0.0326453153298857	0.116016176258732
Thermococcus sp. 5-4	0.0169655729281599	0.325408001104261	0.11046310235673	0.0505198453834706	-0.0781621405430575	-0.144493265369992	0.207991753604512	0.0377040331408537	0.39344620353213	0.257205947187022	0.160585352873352
Chryseobacterium sp. IHB B 17019	0.0169708790992786	0.00247028465296699	0.0609950098012047	0.0740844586179811	-0.183191748140471	-0.125003255697443	-0.138493137957413	0.0377040331408537	0.00688203712413885	0.171028321955537	0.209266843960491
Micromonospora terminaliae	0.0170043730292559	0.00176957904629543	0.210862198561744	0.554553566755318	-0.24786549724698	-0.109689594321979	-0.0604215584681946	0.0377655261463708	0.00529568955144818	0.39737060866511	0.743787943607778
Planctomycetes bacterium MalM14	0.0170306687699973	0.0227095186374081	0.0198034573676356	0.00984918740234238	-0.197541953102693	-0.227848398092749	-0.295613111029557	0.0378109958948247	0.0417541376079639	0.078321347226203	0.0504421316962235
Phenylobacterium zucineum	0.0170551545590667	0.00738986334156637	0.444723625026966	0.460091450074251	-0.232567129574809	-0.0736255263854729	0.0832552883390074	0.037852417534716	0.0165463811628757	0.635431291732698	0.670669781544823
Gramella fulva	0.0170726844139045	0.00209394393591676	0.633885971989422	0.288037901478823	-0.201168792469863	-0.0339784199650268	-0.0884939532821781	0.0378783780607776	0.00602083544001763	0.779041540896916	0.513455430195848
Rhodothermaceae bacterium	0.0170897941428448	0.0234106832036701	0.901758654147473	0.174492108199748	-0.178720461471548	-0.0108519172423684	0.140487875977073	0.0379033890586183	0.0428492042628618	0.947882923281594	0.375858996069789
Bacteriovorax stolpii	0.0171743408695935	0.00391434743406632	0.386656808591206	0.0309240049371658	-0.186766049994937	-0.0616889427365297	-0.181694429721413	0.0380779001731444	0.00987229952102013	0.584485408517527	0.114885862735672
Collimonas arenae	0.0171957112172085	0.00169444725810347	0.389146767306422	0.379391836115855	-0.188567040948214	-0.0569072037540721	-0.0679538278119875	0.0381122691619632	0.00510614408079996	0.586403467000708	0.603273894156797
Aeromonas salmonicida	0.0172313347364506	0.00159280916870528	0.178765047125804	0.171400316348978	-0.215769954058461	-0.101276236986387	-0.120468333039519	0.0381781943973081	0.00484029140925225	0.357319457970367	0.370900917817482
Janthinobacterium sp. 17J80-10	0.0172940466644504	0.00297994814868904	0.623768606175374	0.944788684075525	-0.196835193880297	-0.0357663239304438	-0.00589756251056417	0.0383040719778108	0.0079702567041131	0.771240610110842	0.976206478024894
Kyrpidia tusciae	0.0173273717885919	0.0169771843349453	0.00880732934896286	0.0297250284519653	-0.151050139277921	-0.187435881041395	-0.1802090610217	0.0383647979526477	0.0329398969438705	0.0456827450416652	0.111839127906757
Sulfuriferula sp. AH1	0.017337320817882	0.00552200044052701	0.0119845526154354	0.117761857135468	-0.17147464289067	-0.174858422296724	-0.125724230425318	0.0383737428054961	0.0129739040740892	0.0563551193619243	0.287341916275096
Methylacidiphilum infernorum	0.0173473675584946	0.00307421535389943	0.026182507367692	0.132332035802119	-0.221781670458503	-0.186324409293023	-0.146264108721638	0.0383828977597493	0.00816217534724352	0.094723789886235	0.310127838505579
Unclassified Dechloromonas Genus	0.017388962480547	0.532338912548919	0.958611890737715	0.00669766455772677	-0.0482267906191964	0.00453540461723898	0.283784719030327	0.0384533122798513	0.594703061774072	0.97880905950483	0.0380197846484945
Unclassified Rikenellaceae Family	0.0173910345189288	0.632494253247287	0.155970253157024	0.00235222480785288	0.0523777292013931	0.176465499254931	0.452218062744238	0.0384533122798513	0.686859143911017	0.32567865266859	0.0177827100141986
Rhizobium daejeonense	0.0174136403735625	0.00171229951518852	0.385121556722146	0.368291668487536	-0.238929848602172	-0.0728633858417596	-0.0883397691375312	0.0384901908052808	0.00515276786452005	0.582707220259464	0.592107366005532
Apibacter sp. HY041	0.017423376297715	0.0015783978845341	0.157596167669539	0.281714175116848	-0.194544522702377	-0.0958359966087792	-0.0850715776728863	0.0384986068994083	0.00480549266861906	0.328127448812436	0.506633024981671
Pseudoalteromonas tetraodonis	0.0174346100831485	0.00159844148751965	0.163118534469884	0.194522656089492	-0.357763734677948	-0.173959699072826	-0.188820884273439	0.0385103258095124	0.0048551351823913	0.336069721715553	0.402558995744155
Unclassified Ornithinimicrobium Genus	0.0174438215460458	0.00443454168498603	0.0147212278202524	0.192127772006827	-0.217673124918299	-0.209649124014054	-0.12932676831662	0.0385175712750839	0.010902522908277	0.0645224169906581	0.399928450317643
Mucilaginibacter sp. 14171R-50	0.0175322906629853	0.00576453200031786	0.715886785001545	0.771796043991586	-0.17560118564232	0.0255398548294611	-0.023775241381782	0.0386997605592885	0.0134319593864601	0.832828773024089	0.888975436268422
Hydrogenovibrio thermophilus	0.0176222528212715	0.00305751083398829	0.738718082090231	0.131931849237114	-0.298101917755273	-0.0368906748253282	-0.195982657082282	0.0388851205645046	0.00813082528907452	0.848113472593627	0.30952508271164
Weissella sp. 26KH-42	0.0176309353684979	0.0199761376658612	0.00497413772730863	0.0633820425832598	-0.15404483142545	-0.211534562238587	-0.160986199565021	0.0388910646341798	0.0375905644746748	0.0302675581157348	0.187347739888798
Crinalium epipsammum	0.0176369675605444	0.00399105721698608	0.810246617308215	0.093888361669988	-0.172279871353922	-0.0158619321681113	-0.130615017420834	0.0388911603864773	0.0100418154076357	0.892653533449938	0.245808075655881
Haemophilus parahaemolyticus	0.0176623517792331	0.00754878561396865	0.00985313534858784	0.0963295928277216	-0.215652585917977	-0.233851087801458	-0.173328442431524	0.0389334139628228	0.0168228599097846	0.0493284828068278	0.249587800018751
Pelobacter propionicus	0.0176681199489435	0.00626385997069146	0.740643025582423	0.958636761409976	-0.166939106395298	0.0223520829998884	-0.00409462532838623	0.0389334139628228	0.0143736772613676	0.849550424433117	0.982851599309318
Tessaracoccus flavescens	0.0176760221356412	0.00692435781689585	0.00964553901293314	0.333797918957477	-0.178161378456234	-0.19341370904687	-0.0830207930944957	0.0389376145688108	0.0156460611214063	0.0488216136788681	0.56055952565551
Unclassified Tannerella Genus	0.0176847062325658	0.413482700542189	0.546705310978761	0.00175842140705888	0.108555276043106	0.0903302993512632	0.564539204563754	0.0389435341723575	0.481815298281173	0.715787155140337	0.0145097695266078
Unclassified Ferroplasma Genus	0.0177126129186083	0.0178557125586843	0.00414165895577685	0.152594545637812	-0.215349954856809	-0.295793754144976	-0.168656084205677	0.0389917655232007	0.0342859247061194	0.0268959332588148	0.342862395940841
Unclassified Myxococcales Order	0.0177320055622989	0.0589443193265963	0.14829772321196	0.408841075637992	-0.126430173005782	0.109399821192648	0.0728681000797328	0.0390212280994813	0.0919712661477454	0.314388698277492	0.627361357146449
Cupriavidus pinatubonensis	0.0178076701410639	0.00349506124820833	0.902421075564714	0.750240376517253	-0.18677535214688	-0.00866293351742815	-0.0263399595838402	0.039165801244098	0.00902103646497016	0.948118826195963	0.878165285707109
Salinibacterium sp. dk2585	0.0178097645632617	0.0820022573147308	0.120700011719928	0.307202153665153	-0.107220408947773	0.108340577185974	0.0830937096159149	0.039165801244098	0.121082914734393	0.273491233813402	0.533557311019392
Pseudomonas silesiensis	0.0178192054527684	0.022843574948384	0.340586449099181	0.516083853903913	-0.188263044241013	0.0876007373091787	0.0695115051349433	0.039173297295287	0.0419649719136649	0.543699213483305	0.713274883451501
Unclassified Methyloceanibacter Genus	0.0178256856842864	0.00272298521102467	0.415340673667126	0.934285699402346	-0.31314063637534	-0.0937498541807884	-0.0110727566633235	0.0391742818388346	0.00742050606814695	0.611070916597504	0.971715794031871
Acinetobacter sp. DUT-2	0.0178381087465196	0.95400595853336	0.00828656937852595	0.0530022568856323	0.00471894799786226	0.250611337222766	0.212827637445641	0.0391861922669439	0.962154790295953	0.0435788712810005	0.165718615574597
Ottowia oryzae	0.017843173780929	0.00286798391318151	0.15037129562723	0.879494607851028	-0.209446777212747	-0.112354566718392	-0.013781128489035	0.0391861922669439	0.00774408725389949	0.31746137639897	0.946043493727639
Bordetella genomosp. 9	0.0179096567998682	0.00212793299455877	0.52214297638299	0.187085309226257	-0.198338366131735	-0.0455169465243921	-0.110246367469949	0.0393131519286604	0.00610101406916761	0.696977695504858	0.394410060634071
Rhodococcus aetherivorans	0.0179130915548054	0.332409495339327	0.042030829049648	0.0922974428521908	-0.101327541507752	0.242856326687948	0.234115427909295	0.0393131519286604	0.400420564409866	0.132434839324801	0.242467473253288
Enterobacter sp. CRENT-193	0.0179284521948038	0.00878274459013973	0.00903180875114376	0.0842737201851687	0.162419192620396	0.182284611314332	0.138891983369412	0.0393335704571134	0.0190689212197818	0.0465127407057317	0.228768928372978
Desulfomicrobium baculatum	0.0179698701683411	0.141025008191563	0.161190870356004	0.0916391158417912	-0.0845838194421683	0.0911359001233746	0.128722068170081	0.0394111235640685	0.192461126005101	0.333571113020148	0.241421670700443
Gallaecimonas mangrovi	0.0179785115075767	0.00429695941150348	0.0224085500537183	0.0702193013917448	-0.218502499550968	-0.196058229729519	-0.180751029861788	0.0394167635821077	0.0106343195191706	0.0853496328732238	0.200867861837479
Actinotignum schaalii	0.0180170307291063	0.00260642135159304	0.342043580872229	0.88016017899435	-0.200442617561591	-0.0699880491129516	-0.0129673078265223	0.0394878830762121	0.00716600349587012	0.545355024351646	0.946161265086792
Planktothrix agardhii	0.0180436708636167	0.00946653768893562	0.0178114984533914	0.0270104099295457	-0.166248953439513	-0.170784640604987	-0.185721517848187	0.0395329279987607	0.0202023318277844	0.0730687750829589	0.10440809647766
Unclassified Hymenobacteraceae Family	0.0181733954473097	0.583703509560797	0.303628053890675	0.00717399538067618	-0.0457664444592577	0.0975113796605102	0.304002403822844	0.0398037200792003	0.642251879208373	0.506098712003605	0.0401620051742337
Tessaracoccus flavus	0.0181945630440292	0.00655910506011539	0.460630661791343	0.0194165787124528	-0.206245369995464	-0.0619540632359344	-0.233060417169792	0.0398366461253964	0.0149560492487322	0.647055534501808	0.0820906654678831
Unclassified Natronorubrum Genus	0.0182809541153659	0.144670312030287	0.00347100364208768	0.0405112199517155	0.0672824302667172	0.153105364379171	0.122167147330801	0.0400123073896819	0.19683406794986	0.0235534980686702	0.138755201670063
Sphingomonas sp. C33	0.0182941387725432	0.0124194581437267	0.803811645036467	0.461948817190919	-0.1885912730135	0.0208799455270293	0.0725175501738275	0.0400160843671295	0.0252510836522734	0.889670623955481	0.671267759865256
Komagataeibacter oboediens	0.0182950037705586	0.00204225824937532	0.277580954675885	0.636096674490953	-0.197346705076461	-0.076767271971531	-0.0390439778024919	0.0400160843671295	0.00591544383204432	0.475285052814589	0.801943662229519
Streptococcus urinalis	0.0183366617828746	0.0683917216669457	0.00221882808045821	0.437381941666446	0.136315091955047	0.262091401343833	0.0753357142346706	0.040090789470008	0.104256338141351	0.0169319266210289	0.649818881075703
Mycoplasma parvum	0.0183415053149667	0.168851815969779	0.0249156599354771	0.00470213764613754	-0.130403897442177	-0.240836328339835	-0.356327737331245	0.040090789470008	0.223963172571027	0.0914137263395416	0.0294774651770228
Fluviicola taffensis	0.0183655898991739	0.0048501303258996	0.938848816309068	0.166233772769508	-0.191360898130787	0.00572842525094357	-0.121337640149339	0.0401299262467145	0.0117044765278305	0.968730738625315	0.363271270243627
Tenacibaculum todarodis	0.0183719430228544	0.0122826100759051	0.0393616609438537	0.0112986570959153	-0.19988704490412	-0.184536651757365	-0.266862030122492	0.0401303054121818	0.024996323983995	0.126730107173716	0.055967566118134
Nonomuraea sp. ATCC 55076	0.0183866353105988	0.00347431926698082	0.949609364900767	0.596807014670592	-0.177415802761697	-0.00422765968084715	-0.0414263317952699	0.040148893647286	0.00898177918780789	0.974674129234326	0.774049281659841
Photobacterium gaetbulicola	0.0184228901605101	0.00329894226032529	0.254054817469546	0.941007965979337	-0.173188616425104	-0.0741845272338799	0.00560040695361412	0.0402145373789421	0.00861066360070436	0.449685319421405	0.974804511400445
Unclassified Ensifer Genus	0.0184865783045405	0.140349497847882	0.88529765570642	0.00311430475577708	0.129293577949979	0.0140318099162077	0.34241907473072	0.0403399998352439	0.191718476866669	0.937255131424436	0.0220410369228585
Salinibacterium sp. UTAS2018	0.0184964921979665	0.00469254096631862	0.016929771767321	0.126998300427566	-0.228449960610549	-0.215995691864545	-0.159361690814197	0.0403480753555909	0.0114236729143966	0.0708388774851693	0.302652096505178
Rhodomicrobium vannielii	0.0185241252172957	0.00257651547859247	0.070452164446546	0.556124009610419	-0.223864150688595	-0.149611139496337	-0.0564589741288244	0.040394784808972	0.007104837162624	0.188821343340213	0.744854571885257
Weissella koreensis	0.0185463527627333	0.0338623296627142	0.172544197572124	0.0033650229980409	-0.126100775043722	-0.0908840864022774	-0.233278541171971	0.0404296793693152	0.0578841718425023	0.349283671768507	0.0231733397129137
Leuconostoc gelidum	0.0185643456939926	0.00421976284963994	0.10009737382452	0.0277819220643794	-0.274629028628287	-0.1732394021379	-0.270361338195636	0.0404513195343781	0.0104912480649164	0.241288918194666	0.106377241678113
Unclassified Methanosphaera Genus	0.0185687378398492	0.118585724693419	0.00261404915494958	0.0651680831164302	0.0592173845122806	0.131509376465313	0.0923596354002169	0.0404513195343781	0.165398560171621	0.0190523403055472	0.190853714106228
Tatumella ptyseos	0.0185880858354102	0.00554771420999772	0.0374728771605939	0.878554831762306	-0.183375085288172	-0.153403232877499	-0.0129675884424111	0.0404798891398905	0.0130201865123691	0.122190165781585	0.945374495023101
Unclassified Sulfurimonas Genus	0.0186428049178128	0.00380133794467471	0.0214733942229712	0.154706644626472	-0.192809445562843	-0.171639034468271	-0.122929201677071	0.040585442553227	0.00966179593452743	0.0825625944842953	0.345839914011811
Serratia sp. 1D1416	0.0186777883491608	0.0035690103161852	0.0294945507905999	0.0856076545993757	0.255509860289581	0.213695411217034	0.196337438866643	0.0406479750467326	0.00916817760811181	0.103016680269566	0.230966393422661
Azoarcus sp. SY39	0.0187478540741959	0.00238310375578563	0.120497901741746	0.646187089646318	-0.24482539455406	-0.138760148633247	-0.0476723597685018	0.0407867887295906	0.00668783652969731	0.273319376147711	0.807440868865511
Citromicrobium sp. JL477	0.018757656022553	0.00169419830184676	0.197668219947371	0.258694859895442	-0.236359196040925	-0.107080224351743	-0.109719629472435	0.0407944468219889	0.00510614408079996	0.380342939359474	0.479731672973388
Flavobacteriaceae bacterium	0.0188200393289046	0.0109316872314977	0.0845042299316337	0.00949547590930002	-0.202750696949968	-0.153034650137975	-0.271470546047209	0.0409164162711439	0.0227314687420256	0.214542400664697	0.0491343590079636
Arcobacter cibarius	0.0188856648819323	0.0117180202691908	0.0322772636583165	0.0154293468331223	-0.223668674405613	-0.21124119410672	-0.278254614735409	0.0410453506503576	0.0240812733000395	0.109915338330942	0.0694855605646993
Azospirillum sp. TSH58	0.0189056019847934	0.0018798667818097	0.29029857098715	0.487922832896767	-0.247438371285211	-0.0927445747036664	-0.0710107971289212	0.0410646253126297	0.00555571016168227	0.49068165538536	0.692281161641164
Marmoricola scoriae	0.0189071804257411	0.00342206371342824	0.511554619427732	0.965670766664655	-0.20803252311733	-0.051528766821762	0.00394812493321295	0.0410646253126297	0.00886786981444652	0.689760221603116	0.98555177726234
Chelatococcus daeguensis	0.0189339329798965	0.00290739224577482	0.157859965620164	0.85841127120235	-0.216334972962464	-0.113905087108641	-0.0167386681232087	0.0411022857712747	0.00781805600168187	0.328466073930582	0.935636588651907
Sinorhizobium fredii	0.018937178784671	0.00907270374436061	0.666608626676168	0.160539680966371	-0.156642219141671	0.028675794428474	-0.109870852589904	0.0411022857712747	0.0195287166443082	0.80374237312199	0.354486463174298
Catenulispora acidiphila	0.0189704233694807	0.00412135386358019	0.957597119330125	0.191202580180482	-0.182886049012565	-0.00374577739309817	-0.108360668752423	0.041160684718145	0.0103057651097766	0.97880905950483	0.399198696037254
Paenibacillus kribbensis	0.0190305099103747	0.0220633838428362	0.0212140873113123	0.0112435295459933	-0.133944827500834	-0.152432358600954	-0.196708563348411	0.041277264982623	0.0407855436024419	0.081953767400156	0.0557370082989926
Serpentinomonas raichei	0.0191673316769116	0.00323750381010649	0.225998268119853	0.986639403693181	-0.228119722468621	-0.103974407276876	-0.00167542147069696	0.0415601508881016	0.00850155670959627	0.417771919490556	0.994758001487893
Filifactor alocis	0.0191771661128555	0.133057909255435	0.0272615262872415	0.00462858335624385	-0.08820640552752	-0.147259766886437	-0.222528375601899	0.0415675957065699	0.182873664064507	0.0975406896470226	0.0291825439955801
Methanocaldococcus fervens	0.0192587349995909	0.00536765400103003	0.137139599149316	0.0192283465099887	-0.27548274416542	-0.162982640002079	-0.302697511242005	0.0417304721679489	0.012670863352486	0.297655266335447	0.0816136485201744
Asaia bogorensis	0.0192656188737521	0.00216766909436515	0.170605277675618	0.0875704108997688	-0.204020406391847	-0.101026626750196	-0.147940664105948	0.0417314639646919	0.00619579361743278	0.346222085382958	0.234267704458
Unclassified Citricoccus Genus	0.0192957917719752	0.00246533959796352	0.0554018093472299	0.127601783010763	-0.201274450900596	-0.141925454795633	-0.131554222312503	0.0417635484704495	0.00687120830436698	0.159759924467545	0.303638370994653
Aeromicrobium marinum	0.0192967665633558	0.00177574868507011	0.208495981735952	0.21030297146104	-0.230426499006121	-0.102163067734241	-0.11894782106671	0.0417635484704495	0.00530994709158672	0.394514249823215	0.421447054085901
methanogenic archaeon ISO4-H5	0.0192997242007729	0.00295061983307698	0.0939543242032975	0.0535148302851929	-0.255856291051784	-0.159655611494689	-0.215584433456544	0.0417635484704495	0.00791136465565726	0.231288620688481	0.166619531214707
Pseudomonas entomophila	0.0193362475025023	0.00248703570836299	0.339549850137422	0.0832951767725434	-0.192369042195578	-0.0671074914504516	-0.143377632021904	0.041828644663974	0.00691091565687173	0.542873818422205	0.227257873587055
Mycobacterium paraseoulense	0.0193612421851361	0.00469331064607486	0.462321539173027	0.0345007319577029	-0.247064960155188	-0.0710227236553846	-0.241926022560996	0.0418687668166081	0.0114236729143966	0.648588480317484	0.123920217551617
Elizabethkingia miricola	0.0193694527903807	0.011773163899984	0.531210356614045	0.203449187904719	-0.176384217968603	0.0487006218852461	-0.116126711396527	0.0418725787019748	0.0241563748393353	0.70413735298327	0.412487988215187
Salinibacterium sp. CGMCC 1.16371	0.0193921054506014	0.0988843889810641	0.0938848236041644	0.335504676830762	-0.137739791585316	0.157761606685763	0.105246592092693	0.0419075982682881	0.141787419307359	0.231288620688481	0.561827584151358
Ureaplasma urealyticum	0.0194030171374877	0.0273940016229555	0.0782115190629004	0.00505535813828085	-0.193634979760203	-0.172520289638697	-0.324280826165968	0.0419093147032984	0.0485525782040047	0.20267581994991	0.0310004681303077
Achromobacter denitrificans	0.0194058067928577	0.00392711612890913	0.938894456063211	0.751607765275647	-0.191325440017321	-0.00561407872057701	-0.027132554865329	0.0419093147032984	0.00989918880373408	0.968730738625315	0.879131993461825
Halomonas chromatireducens	0.0194260182353537	0.00208792349647545	0.483343722392801	0.284737507736385	-0.224139349282249	-0.056150235971945	-0.100418190924798	0.0419362043704525	0.00601018403639699	0.666495057151279	0.509951840937695
Aerococcus urinaehominis	0.0194344645696893	0.0252271768791028	0.00923618197213778	0.0250802448878244	-0.153911964581347	-0.202952888848502	-0.202654218049614	0.0419362043704525	0.0455576436743309	0.0473026543588823	0.0987097638191099
Sphingobacterium sp. B29	0.0194429393026848	0.00430768905676502	0.424485218493935	0.787037002886565	-0.232953679717924	-0.0719418219579613	0.0283923210391508	0.0419362043704525	0.0106486991757259	0.617796281689738	0.899536246847435
Corynebacteriaceae bacterium ARUP UnID 227	0.0194440885986191	0.00819266957958135	0.0209595139854319	0.806693517558053	-0.213070797538252	-0.20988989789694	-0.0256076547773222	0.0419362043704525	0.0179962443320871	0.0813214266125461	0.908859768046841
Unclassified Roseomonas Genus	0.0194627558407305	0.00373496286427167	0.331444803930639	0.898471439510088	-0.213214921268718	-0.0791234599959641	0.0121327847639901	0.0419625286951209	0.00952074106776636	0.534227489879764	0.956347078868794
Tannerella sp. oral taxon HOT-286	0.0194852543774684	0.277441976995053	0.0343340814202699	0.00418889244921871	0.0879722610929504	0.195448558455975	0.312496989261323	0.0419970932383935	0.343509666083103	0.114522549750838	0.0271483708235792
Catharanthus roseus aster yellows phytoplasma	0.0195890979049618	0.494499930942403	0.00695942312712639	0.0271429368715625	-0.0676890085062169	-0.307635694687373	-0.291415218371924	0.0422069017235639	0.559456890512189	0.0386608159003925	0.10479561952671
Desulfitobacterium metallireducens	0.0195999293467548	0.00664104010982581	0.0805466174002303	0.0174881535101433	-0.141250289368844	-0.101121246013431	-0.161776615830923	0.0422162325631263	0.0151163387568205	0.207156330058256	0.0761024584861384
Candidatus Desulfovibrio trichonymphae	0.019625637112719	0.726544743456633	0.200345603010867	0.00277419133893157	0.0254827337449428	0.106322417403848	0.297557589049738	0.0422575886637922	0.768683865103841	0.384128829628748	0.0201968593666161
Rouxiella badensis	0.0197444750617047	0.00353776111028976	0.929234853656592	0.467271225662316	-0.17180718898019	-0.00576824696448556	-0.0553287350870533	0.0424993772126982	0.00910591385264436	0.963969830614362	0.674324297655796
Kushneria konosiri	0.0198559988320132	0.00296680246516609	0.740988818717342	0.582077635577704	-0.194067682197593	-0.0238271728956775	-0.0464684179045936	0.0427156671328819	0.00794819109273457	0.84957298530198	0.764101913370044
Unclassified Edwardsiella Genus	0.0198581150406791	0.00203443186190741	0.38216452394535	0.463294948720409	-0.145549580936816	-0.0453637852042794	-0.0444827064563827	0.0427156671328819	0.0059006701702665	0.580067566463696	0.672471478987558
Chromobacterium sp. ATCC 53434	0.019871052140772	0.00188603049030247	0.321772870217611	0.276637459293413	-0.228482464535858	-0.080316063018572	-0.10325586244384	0.0427293419212495	0.00556965129627947	0.525155320229497	0.500965349993554
Burkholderia glumae	0.0198914358335287	0.00224930824271212	0.396780685349494	0.617409114292564	-0.216098938411353	-0.0658989881586807	-0.0453259760181206	0.0427452466747793	0.00640096745318691	0.59482882181462	0.788176683352842
Deinococcus actinosclerus	0.0198916130968868	0.00348501158815618	0.0326029430693573	0.387887091141847	-0.208049789809852	-0.170498463595991	-0.0796784106676087	0.0427452466747793	0.00900225348189586	0.110420431917909	0.610799895702026
Unclassified Polynucleobacter Genus	0.0199177392848044	0.00355374920436877	0.075687893806116	0.78631189532332	-0.293094652510246	-0.197579285858416	-0.0348072587109375	0.0427634257115302	0.00913620242801693	0.198592800960371	0.899473216175734
Sphingorhabdus sp. IMCC1753	0.0199180564965676	0.00199128786010465	0.108395093748119	0.247597881029739	-0.203875656704235	-0.115920770619192	-0.0965286428975818	0.0427634257115302	0.00581187566899758	0.254397448066601	0.467141382744662
Mucilaginibacter xinganensis	0.0199235256660308	0.00183090493096051	0.184240204460258	0.247736810657071	-0.21115105906036	-0.0988319308335868	-0.100218931917119	0.0427634257115302	0.00545408101910896	0.363664403575961	0.46726774568894
Vibrio fluvialis	0.0199264130278858	0.00207785537276912	0.136511842783688	0.132394364473548	-0.198184578693684	-0.105262333955852	-0.123900488289819	0.0427634257115302	0.00599448813450139	0.296689393252099	0.310161977954986
Actinobacillus delphinicola	0.0199819025427714	0.00829668247939607	0.0331381869250978	0.0204883625401124	-0.176722708664103	-0.160691491060205	-0.205192583898859	0.0428626409243307	0.018189958143551	0.111673366457053	0.0857842851937393
Erythrobacter sp. HKB08	0.0199858448904948	0.371120303810824	0.00334863435955276	0.0611925180163344	0.0754946808732886	0.288274089310441	0.211925508884571	0.0428626409243307	0.439390201084319	0.0230044462911105	0.18304201381763
Vibrio cyclitrophicus	0.0200095512604801	0.0150938596494603	0.0138631905179791	0.0275716784253928	-0.202784333434846	-0.231300203677573	-0.240540342148587	0.0428993152477906	0.0297973204676994	0.0619040785598071	0.105821796509752
Unclassified Rhodoferax Genus	0.0200434002403544	0.00912198788968713	0.768932555975432	0.466978740811332	-0.179107743032507	-0.0223471459798042	0.0647846332158352	0.0429577033534197	0.0196088015079868	0.866477779394275	0.674311680364441
Halomonas aestuarii	0.020122264623575	0.107302406214342	0.302221726185942	0.0859498327663942	-0.123066998258476	0.088880143556528	0.174106325332874	0.0431124996586923	0.151548896467146	0.504272325244477	0.231697058524269
Unclassified Tsukamurella Genus	0.0201422707459601	0.00208246629479466	0.117772402692371	0.399230198577194	-0.270591577766954	-0.152398391675228	-0.0955860214051211	0.0431315936163546	0.00599979419627175	0.268638560970937	0.621649770980468
Acidovorax avenae	0.0201444600305518	0.00334885952948028	0.561120925298535	0.917894084728149	-0.190358454553815	-0.0417128593842098	-0.00865436600681593	0.0431315936163546	0.00870944885240085	0.725910756205017	0.963284451555365
Streptomyces parvulus	0.0202780047245001	0.00478932639191342	0.0389403386962087	0.711006017507815	-0.218077848437026	-0.17896710185459	-0.0371042428665697	0.0434032177590323	0.0115863699133464	0.125726591176052	0.852367191747415
Thermomicrobium roseum	0.0203488997595176	0.0089029390711693	0.889965862127626	0.0761467289087689	-0.189911913461732	0.011092043939166	-0.16766336173359	0.0435406112152577	0.0192718954427245	0.939746066448261	0.213421172867305
Streptomyces anulatus	0.0203696916703301	0.00309119439795125	0.167149615400588	0.0490780139441431	-0.231959804419463	-0.119765619451627	-0.200616530385616	0.0435707436452976	0.00819355772256955	0.341235335558447	0.157700456483555
Wolbachia endosymbiont of Culex quinquefasciatus	0.0204199210937545	0.00675606387547516	0.0229305460851267	0.0421594245596398	-0.311026565268068	-0.293966104472011	-0.306268708416535	0.0436638022992563	0.015330966692642	0.0867278683846587	0.142077479548677
Halomonas sp. BC-M4-5	0.0205884161657159	0.0206522920621403	0.652724301794145	0.333756123045371	-0.17164522843659	0.0370192373726836	0.0930097487598597	0.0440096032192756	0.0385945279572774	0.793632581136712	0.56055952565551
Gordonia polyisoprenivorans	0.020605120894976	0.00229233899218098	0.512501827393195	0.358694216744285	-0.186575590784615	-0.0441881273897666	-0.0725783797493111	0.0440308177334565	0.00649118795867981	0.69035197409073	0.581903633159477
Microbulbifer aggregans	0.0206124667363433	0.00705466932279621	0.355285345304244	0.568664736491481	-0.179913795885809	-0.0685577860698557	0.0493885367943454	0.0440320259821755	0.0158895130408939	0.558649644650305	0.753962596728395
Agromyces flavus	0.0206610955544041	0.0230102609594197	0.476147778360512	0.416044040196473	-0.18924394499492	0.066106552018367	0.0882600010102243	0.0441213924795463	0.0422353404947629	0.660423680622206	0.631525772697677
